2368.7805,24.81,48,-34.0793,32.83,385.29
2382.439,26.04,47.6707,-38.9139,33.27,383.66
2391.2195,27.63,56.0854,-44.0869,32.65,382.11
,,,,,
2396.0977,30.21,37.4268,5.5419,43.31,349.53
2380.4878,30.17,35.6341,1.1288,43.08,353.8
2373.6584,29.74,44.5061,-3.9733,41.98,354.02
2388.2927,29.74,44.7805,-8.7759,42,354.51
2379.5122,29.5,44.6159,-13.9173,42.38,356.73
2373.6584,29.38,44.5061,-18.9425,42.63,353.18
2391.2195,29.41,42.5854,-23.9196,43.35,346.02
2379.5122,29.29,43.1159,-28.8075,44.01,338.81
2391.2195,29.78,44.7439,-34.0465,45.46,332.07
2388.2927,31.04,46.3537,-39.1246,46.8,325.45
2382.439,32.63,48.2744,-43.9215,46.69,325.67
,,,,,
2384.3901,40.02,32.4878,5.4646,67.45,293
2368.7805,40.17,31.7378,0.9874,67.63,295.08
2389.2683,40.12,32.0488,-4.0812,67.68,295.48
2395.1221,39.83,34.4085,-9.2374,68.22,297.95
2393.1707,39.6,34.372,-14.0427,67.8,298.33
2380.4878,39.64,34.1341,-19.0171,67.95,294.85
2387.3171,39.49,34.2622,-24.1833,68.18,293.34
2386.3416,39.47,35.7439,-28.9829,69.79,286.52
2368.7805,39.4,34.6646,-34.1966,70.5,283.08
2365.8538,39.87,34.6098,-39.024,70.32,281.32
2373.6584,41.31,37.9207,-44.1627,71.6,278.02
,,,,,
2392.1951,50.16,29.1037,5.5213,92.74,269.41
2367.8049,50.04,28.4451,1.0065,92.19,269.68
2364.8779,49.91,28.5915,-4.0038,92.18,269.2
2389.2683,49.68,29.5976,-9.0412,92.29,269.98
2375.6099,49.71,29.6524,-13.9428,92.84,270.61
2392.1951,49.39,30.1829,-19.0164,91.83,270.69
2385.366,49.42,27.7134,-24.0324,92.05,270.11
2388.2927,49.15,29.7988,-28.8518,93.97,268.36
2372.6829,48.72,27.4939,-34.1806,94.27,263.59
2386.3416,48.94,29.9634,-39.2001,94.63,263.39
2372.6829,50.23,29.0854,-43.9306,95.1,262.16
,,,,,
2374.634,50.16,28.9024,5.5297,92.37,272.06
2393.1707,50.44,28.372,1.0206,92.93,272.02
2389.2683,50.34,29.0488,-3.9032,93.04,271.32
2381.4634,50.11,28.9573,-8.9859,93.09,271.57
2372.6829,50.08,28.939,-13.8491,93.4,270.83
2385.366,49.8,28.9756,-19.0709,92.97,271.46
2386.3416,49.48,25.9939,-24.0461,91.88,273.65
2376.5854,49.36,24.7317,-29.0888,93.56,271.15
2389.2683,49.13,27.6037,-34.0777,94.4,267.99
2369.7561,49.58,27.1829,-38.9966,94.47,267.83
2375.6099,50.87,26.2317,-44.2229,94.96,268.02
,,,,,
2379.5122,60.61,25.5549,5.6239,119.02,256.46
2378.5366,60.58,24.3476,1.003,118.4,257.28
2394.1462,60.8,23.6159,-3.987,119.32,255.78
2371.7073,60.61,22.9024,-8.8761,117.83,257.06
2372.6829,60.44,21.7317,-13.8152,116.87,259.32
2389.2683,59.98,21.7866,-18.7348,115.03,261.02
2372.6829,60.34,21.9146,-23.9943,115.18,263.16
2385.366,59.64,22.4451,-28.7207,115.84,261.99
2384.3901,58.49,21.3841,-34.0777,115.07,262.53
2384.3901,58.37,20.7988,-38.6757,114.9,262
2384.3901,59.15,21.1463,-44.0591,115.25,264.89
,,,,,
2779.5122,20.39,45.75,5.7127,18.11,557.78
2781.4634,20.48,47.25,1.0366,18.15,554.37
2780.4878,20.64,48,-3.9817,18.27,555.35
2781.4634,20.62,48,-9.0171,18.67,546.06
2775.6099,20.55,48,-13.9531,18.9,538.75
2778.5366,20.62,49.5,-18.9501,19.53,522.21
2780.4878,20.84,49.5,-23.9554,19.92,512.58
2778.5366,21.17,49.5,-28.9737,20.38,508.48
2781.4634,21.95,54.75,-33.9451,18.84,547.04
2779.5122,23.22,54.75,-38.995,15.23,676.17
,,,,,
2779.5122,25.54,40.5,5.6604,30.18,416.5
2780,25.64,42,1.0531,30.01,416.72
2781.4634,25.73,42,-3.9954,30.06,417.94
2778.5366,25.8,42,-8.9649,30.04,416.08
2779.5122,25.84,42,-13.9707,30.75,411.56
2776.5854,25.92,42,-19.013,30.97,408.34
2780.4878,26.06,42,-23.9284,30.92,408.11
2775.6099,26.23,44.25,-28.976,31.53,402.88
2780.4878,26.69,55.5,-33.9844,31.53,399.98
2780.4878,26.89,45,-34.0553,31.72,402
2781.4634,27.93,45,-39.0701,29.99,429.75
2779.5122,29.76,45,-44.0465,24.28,518.15
,,,,,
2781.4634,25.54,39.75,5.6155,30,416.46
2781.4634,25.61,36,1.0842,29.89,423.98
2781.4634,25.7,45,-3.9878,29.86,414.75
2778.5366,25.77,39.0183,-8.9169,29.9,415.49
2779.5122,25.66,42.75,-13.952,30.87,406.23
2782.439,25.71,41.25,-19.0621,31.08,404.27
2785.366,25.89,41.25,-23.9935,31.33,404.08
2777.561,25.95,44.25,-28.9897,31.18,400.27
2779.5122,26.29,49.5,-34.003,31.39,399.34
2777.561,27.17,57.75,-38.9165,29.43,418.29
2779.5122,29.54,57.75,-43.992,27.43,455.79
,,,,,
2778.5366,31.03,36,5.6273,43.72,349.5
2780,31.08,36.3937,1.0457,43.51,350.61
2778.5366,31.26,37.8476,-4.0027,43.61,350.54
2779.5122,31.3,37.8659,-9.0053,43.74,349.94
2780.4878,31.17,37.8841,-13.9848,43.72,348.78
2782.439,31.23,37.9024,-18.9653,43.92,347.92
2781.4634,31.37,38.6524,-23.9657,43.92,346.65
2777.561,31.24,40.8293,-28.9928,43.99,344.92
2782.439,31.46,44.6707,-34.0011,43.69,346.8
2776.5854,32.24,43.811,-39.0137,41.01,365
2783.4146,35.11,43.189,-44.0553,42.36,367.96
,,,,,
2778.5366,41.1,32.5976,5.7115,68.48,297.1
2778.5366,41.08,33.3476,1.0434,68.53,296.35
2778.5366,41.16,33.3476,-3.9413,68.64,296.47
2779.5122,41.18,33.3659,-8.9158,68.65,296.42
2778.5366,40.89,33.6768,-13.9261,68.56,296.01
2781.4634,40.81,34.0427,-19.0408,68.23,295.21
2778.5366,40.41,34.0976,-24.0099,66.85,298.09
2778.5366,40.35,35.5976,-28.944,67.45,294.73
2780.4878,40.65,38.6341,-34.056,69.26,291.71
2779.5122,41.56,41.5976,-38.9962,70.89,287.44
2781.4634,42.43,44.5976,-43.9966,69.55,287.65
,,,,,
2778.5366,50.94,30.3476,5.6334,92.84,271.56
2779.5122,51.1,30.3659,1.0667,93.31,270.98
2780.4878,51.28,30.3841,-3.9752,93.55,270.67
2778.5366,51.24,30.3476,-8.9977,93.61,270.25
2779.5122,50.92,31.1341,-13.9444,93.39,269.87
2781.4634,50.56,31.1341,-19.0137,93.2,270.93
2780.4878,50.41,31.1341,-24.016,93,271.24
2777.561,50.45,32.5061,-29.0027,95.17,267.86
2780.4878,49.33,34.6829,-33.9775,93.68,266.12
2776.5854,49.45,35.8354,-38.9737,94.55,265.04
2778.5366,50.76,37.2622,-43.9962,96.2,263.49
,,,,,
2779.5122,61.23,28.1159,5.604,119.04,255.17
2779.5122,61.16,28.0793,1.1056,118.81,254.53
2779.5122,60.77,28.1159,-3.8689,118.88,255.76
2782.439,60.88,27.9512,-8.9322,119.18,256.11
2777,60.4,25.9312,-13.9953,117.94,256.78
2779.5122,59.92,27.1098,-19.0434,116.86,258.16
2775.6099,60.15,26.6707,-24.0038,118.09,257.83
2778.5366,59.13,27.3476,-29.1166,117.67,256.71
2782.439,58.42,28.2805,-33.9756,119.63,254.49
2783.4146,57.68,30.6585,-39.0091,120.64,253.78
2779.5122,57.8,30.1646,-44.0697,119.16,254.14
,,,,,
3183.4146,19.74,42.439,5.6033,17.22,594.96
3181.4634,19.63,42.75,1.0309,17.13,600.63
3181.4634,19.64,42.75,-3.9756,16.26,625.76
3178.5366,19.56,45,-8.9665,16.19,623.44
3178.5366,19.51,45,-13.9867,16.17,622.02
3180.4878,19.53,45,-18.9318,16.55,615.28
3179.5122,19.66,45,-24.0575,16.73,608.06
3182.439,20.03,45,-28.9188,16.77,602.49
3176.5854,20.79,45,-33.9905,16.33,618.56
,,,,,
3182.9509,25.33,39.4426,5.54,29.33,428.57
3177.561,25.25,39.75,0.7553,29.1,431.08
3180.4878,25.42,39.75,-4.2546,29.34,431.78
3175.6099,25.03,40.5,-9.0777,28.81,432.62
3179.5122,25.35,42,-13.9996,29.56,426.53
3179.5122,25.22,42.75,-18.9676,29.65,421.32
3174.634,25.29,43.5,-23.9962,29.91,419.61
3182.439,25.69,43.5,-28.9844,30.63,412.51
3181.4634,26.27,46.5,-33.9219,30.84,406.98
3181.4634,27.01,46.5,-38.9291,31.3,403.33
3173.6584,27.86,46.5,-43.9394,30.08,416.02
,,,,,
3180.4878,30.32,35.5793,5.5579,41.27,365.75
3180.4878,30.06,34.8293,1.0152,41.45,366.46
3183.4146,30.07,35.4695,-3.9451,41.12,366.82
3176.5854,30.34,36.75,-8.9524,41.29,367.09
3182.439,30.25,38.2134,-13.9912,41.63,359.91
3179.5122,30.13,36.8963,-13.9585,41.87,363.46
3180.4878,30.16,39.0915,-18.9813,41.8,359.88
3180.4878,30.12,39.878,-23.9478,42.54,354.68
3176.5854,30.15,39.8963,-29.0522,43.07,351.79
3181.4634,30.42,42,-34.021,42.98,348.04
3178.5366,31.48,44.9634,-38.9444,43.81,344.78
3179.5122,32.03,44.6524,-43.763,43.75,345.05
,,,,,
3178.5366,40.29,33,5.572,66.21,303.9
3181,40.2,34.5375,1.1465,66.32,303.32
3178.5366,40.4,33.0366,-4.0663,66.48,304.26
3183.4146,40.28,33,-8.891,66.5,303.83
3182.439,40.02,34.0976,-13.984,66.62,304.22
3178.5366,39.55,34.5,-18.944,66.4,302.12
3179.5122,39.3,34.4085,-24.0591,66.19,301.4
3178.5366,39.63,37.4451,-29.0133,67.64,298.08
3179.5122,39.34,37.4268,-34.024,66.8,297.6
3178.5366,40.24,39.622,-39.0069,69.37,292.18
3179.5122,40.34,41.8171,-43.9668,69.37,290.82
,,,,,
3179.5122,49.81,30.6402,5.487,90.2,276.53
3182.439,49.79,29.8537,1.1136,90.59,277.74
3178.5366,50.27,29.25,-3.9546,91.58,278.13
3180.4878,50.17,29.25,-8.9234,91.4,276.2
3178.5366,49.84,30.6768,-13.984,91.78,275.95
3183,49.32,30.7875,-18.9484,91.11,275.12
3176.5854,48.87,32.2317,-23.9497,91.28,274.51
3180.4878,48.97,32.9085,-29.0564,92.41,272.04
3178,48.82,34.4625,-33.9289,93.81,269.45
3180.4878,48.14,34.5183,-38.9535,93.89,267.83
3177.561,48.03,33.439,-44.0164,94.17,268.25
,,,,,
3179.5122,60.44,27.3659,5.4466,117.89,258.2
3180.4878,60.01,27.622,1.0983,117.22,258.9
3184.3901,60.01,27.6402,1.1094,116.98,258.53
3181.4634,60.29,28.1707,-4.0221,117.67,259.2
3182.439,60.23,28.1341,-9.0171,117.77,258.82
3175.6099,59.96,28.4085,-14.0103,117.55,259.62
3177.561,59.22,27.8963,-19.0366,116.59,259.4
3174.634,58.68,27.5305,-24.0118,115.81,260.3
3179.5122,58.49,27.8963,-28.9543,116.38,259.01
3182.439,57.9,28.1524,-33.9425,117.05,258.72
3180.9524,56.89,28.7321,-38.9144,116.62,258.97
3173.6584,56.33,28.5183,-44.0221,117.44,258.16
,,,,,
3580.4878,19.96,43.9939,5.4733,15,679.32
3579.5122,19.89,44.25,1.1402,15.25,669.61
3582.439,19.96,44.25,-3.976,15.42,669.9
3581.4634,19.78,44.25,-8.8803,15,681.23
3581.4634,19.52,45,-13.8175,14.81,691.89
3579,19.27,45,-18.898,14.05,719.55
3577.561,19.24,45,-24.1349,14.31,712.29
3573.6584,19.39,45,-29.1993,14.3,710.05
,,,,,
3578.5366,25.41,38.25,5.4924,27.07,462.97
3573.6584,25.22,38.3049,1.1715,26.98,469.74
3579,25.28,39,1.1707,26.61,468.89
3578.5366,25.32,39.75,-4.2428,26.75,469.3
3585,25.34,39.7687,-8.8844,27.06,468.99
3579.5122,25.14,41.25,-14.1143,27.06,468.6
3576.5854,25.04,43.5,-18.9722,27.2,465.92
3574.634,25.01,43.5,-18.8022,27.16,465.44
3582.439,24.97,43.5,-24.0617,27.5,463.93
3585.366,24.97,43.5,-23.7127,27.09,463.07
3581.4634,24.78,43.5,-29.2675,27.44,460.72
3573.6584,24.91,45,-34.2344,27.46,458.61
3582.439,25.43,45,-39.1353,27.97,455.31
3581.4634,25.44,45,-39.1307,27.73,457.06
3580.4878,25.79,45,-44.157,26.85,471.68
,,,,,
3581.9048,31.05,36.75,5.5082,39.98,381.2
3584.3901,30.82,37.9207,0.9989,40.17,382.37
3579.5122,30.83,37.9756,1.0492,40.03,381.89
3589.2683,30.86,37.9939,-3.6864,39.94,382.45
3575.6099,30.71,38.0854,-9.1551,39.96,384.28
3580.4878,30.69,38.122,-9.1395,39.95,383.61
3583.4146,30.41,39.75,-14.0777,40.03,383.11
3574.634,30.21,39.8415,-18.8834,39.9,382.21
3584.3901,30.29,39.7683,-19.3849,40.37,383.15
3577,30.18,39.8812,-24.143,40.3,380.03
3585.366,30.14,40.1341,-29.0854,40.76,376.17
3573.6584,30.2,40.061,-34.1601,41.5,373.28
3583.4146,30.06,43.0793,-38.9245,41.48,369.69
3580.4878,30.07,45.4024,-44.1669,41.29,368.84
,,,,,
3581,41.03,32.25,5.4117,63.57,315.12
3576.5854,41.07,33.75,0.8803,64.37,313.22
3586.3416,41.14,33.75,-4.0492,64.39,314.38
3575.6099,41.2,33.7134,-3.822,64.81,312.38
3578.5366,41.1,33.75,-8.838,65.19,312.75
3577.561,40.74,33.75,-14.0293,65.16,312.45
3576.5854,40.45,33.7683,-19.3914,64.77,314.48
3584.3901,40.4,33.7683,-19.3232,63.99,314.45
3581.4634,40.88,34.5,-24.0732,65.47,311.44
3585.366,40.68,35.25,-28.8163,65.26,309.4
3576.5854,40.08,37.6829,-34.165,65.23,308.3
3578.5366,40.62,37.5,-39.0412,67.38,303.72
3582.439,40,37.7744,-38.8899,65.78,306.4
3590.2439,39.73,38.2317,-44.2245,66.17,306.74
,,,,,
3583.4146,51.79,31.3171,5.3982,88.55,282.26
3580.4878,51.73,30.6402,1.0842,88.88,282.6
3576.5854,51.84,30.7317,-4.2546,89.6,283.6
3580.4878,52.04,30.75,-8.505,90.19,281.16
3583.4146,50.98,30.6768,-13.6128,88.67,282.81
3583.4146,51.29,32.0671,-19.2698,89.64,282.12
3581.4634,51.32,32.2317,-24.2001,89.96,282.26
3578.5366,51.28,32.25,-24.2569,89.87,282.55
3577.561,51.22,32.1037,-28.734,90.35,279.09
3578.5366,50.52,32.2683,-34.149,90.48,280.2
3580.4878,49.47,30.6585,-39.0743,89.48,281.31
3588.2927,48.49,30.1646,-43.6399,89.13,282.13
,,,,,
3579.5122,62.36,29.7622,5.4569,113.6,265
3587.3171,62.63,29.378,0.9554,114.9,264.83
3574.634,62.42,29.7439,-3.8643,114.29,264.14
3584.3901,62.54,29.8537,-9.1486,115,264.28
3585.366,62.79,29.7256,-9.0358,116.56,263.63
3578.5366,62.06,29.7805,-14.0823,114.4,264.2
3570.7317,61.73,29.4878,-19.008,114.58,264.86
3588,61.35,28.0125,-23.9344,112.89,265.75
3579.5122,61.27,28.5366,-29.0362,114.23,265.34
3580.4878,60.12,27.2561,-34.2031,112.17,268.71
3575.6099,58.94,26.6159,-39.1608,112.08,268.87
3577.561,57.52,25.9939,-44.189,109.94,274.44
,,,,,
3978.5366,19.43,39.7866,5.7378,13.71,755.64
3981.4634,19.48,39.9146,1.162,13.28,774.03
3980.4878,19.51,42,-4.0602,12.96,792.28
3980.4878,19.44,44.25,-8.9676,12.79,800.71
3982.439,19.32,45,-13.92,12.85,800.88
3984.3901,19.28,45,-18.9745,12.96,795.07
3980.4878,19.38,45,-23.9665,12.96,794.84
3983.4146,19.44,45,-29.0705,12.95,792.59
3979.5122,19.85,45,-33.9127,12.88,804.47
,,,,,
3980.4878,24.44,36.1646,5.553,24.77,508.21
3979.5122,24.45,36.75,1.0446,24.9,510.94
3976.5854,24.5,38.25,-4.0114,24.61,516.28
3983.4146,24.44,41.25,-9.0373,24.18,516.94
3981.4634,24.36,42.75,-13.9002,24.3,516.74
3980.4878,24,42.75,-18.9318,24.01,520.36
3976.5854,24.08,42,-24.0621,24.13,521.56
3984.3901,24.23,42.75,-29.0293,24.42,512.49
3978.5366,24.51,43.4085,-34.0004,24.94,505
3978.5366,24.61,45,-39.0122,24.45,508.98
3977.561,24.83,45,-38.9284,24.84,505.31
3978.5366,25.16,45,-43.9291,24.24,513.63
,,,,,
3980.4878,29.54,33,5.7046,37.41,406.91
3982.439,29.44,36.5122,1.1909,37.2,408.19
3982.439,29.44,36.5122,-3.8034,36.86,409.62
3981.4634,29.43,36.5122,-8.8765,36.63,413.21
3981.4634,29.35,38.25,-14.0896,36.61,412.51
3975.6099,29.16,39.75,-18.96,36.39,413.17
3983.4146,29.36,39.75,-23.9379,36.98,410.59
3982.439,29.47,39.75,-29.0663,37.56,404.96
3979.5122,29.64,39.75,-33.9916,37.63,402.92
3981.4634,29.61,41.9634,-38.8929,37.15,403.22
3980.4878,29.5,44.2317,-44.0534,36.84,403.19
,,,,,
3974.634,39.56,30,5.6799,62.12,324.96
3981.4634,39.71,31.5,1.0084,62.41,324.87
3978.5366,39.87,31.4085,-3.9703,62.33,325.6
3978.5366,40.05,31.3537,-8.7229,62.1,327.5
3978.5366,39.78,33.6585,-13.9764,61.95,327.22
3977.561,39.69,34.4085,-19.0316,61.72,328.24
3980.4878,39.81,35.872,-23.9863,61.64,326.49
3980.4878,39.85,35.8171,-28.9973,61.75,325.16
3979.5122,39.72,35.9085,-33.9783,61.59,324.9
3979.5122,39.38,36.2927,-39.0354,61.08,325
3983.4146,39.62,37.2805,-44.0949,62.15,321.33
,,,,,
3982.439,50.19,28.4268,5.7569,85.85,292.99
3982.439,50.39,29.2866,0.6951,86.24,292.8
3979.5122,50.43,30.0732,-4.0873,86.47,291.92
3982.439,50.36,30.0183,-9.1532,86.26,292.4
3980.4878,49.95,29.8537,-14.0877,85.47,293.04
3979.5122,50.38,29.5427,-19.0202,85.78,296.24
3980.4878,50.37,29.7622,-23.971,84.93,296.67
3988.2927,50.58,29.0488,-29.088,85.05,297.8
3982.439,50.32,28.8476,-33.997,84.47,297.14
3985.366,50.29,28.7561,-39.0408,85.05,297.25
3981.4634,50.14,26.9085,-43.9627,84.14,298.86
,,,,,
3980.4878,60.26,27.8963,5.7123,111.4,270.88
3980.4878,60.39,27.128,1.2691,110.93,273.24
3983.4146,60.75,27.75,-4.0854,111.43,273.12
3982.439,60.59,27.2744,-8.9409,110.58,274.15
3982.439,60.25,27.878,-8.843,109.56,274.15
3976.5854,60.24,26.9634,-13.9966,109.8,276.22
3978.5366,60.63,26.8354,-18.9364,109.3,276.88
3977.561,60.98,26.1402,-23.9367,108.4,280.57
3975.6099,60.67,25.2805,-29.0572,107.34,281.26
3982.439,60.3,23.6524,-33.9844,107.05,282.73
3980,59.98,23.325,-38.9816,106.1,286.75
3982.439,59.82,24.0366,-44.0297,106.35,281.78
,,,,,
4380.4878,19.7,40.4634,5.5499,11.48,891.54
4386,19.61,42.4125,1.0773,10.86,927.11
4379.5122,19.63,44.561,-9.0495,10.24,993.68
4383.4146,19.55,44.6524,-14.0518,9.4,1080.57
4383.4146,19.62,44.6524,-19.1444,9.47,1082.82
4379.5122,19.77,44.5976,-23.9615,9.85,1042.79
4380.4878,19.77,44.5244,-29.0465,9.59,1067.21
,,,,,
4386.3413,25.11,35.4146,5.5011,23.88,534.86
4380.4878,25.1,40.5183,0.8822,23.91,535.34
4384.3901,25.33,40.5,-4.016,24.55,527.64
4378.5366,25.38,40.5,-8.9962,24.3,532.75
4378.5366,25.15,42,-13.9413,23.48,547.15
4382.439,25.14,45,-19.0259,23.43,548.4
4381.4634,25.23,45,-24.0488,23.4,551.91
4371.7075,25.29,45,-29.0175,23.34,549.74
4381.4634,25.53,45,-34.0259,23.36,549.83
4376.5854,25.64,45,-38.995,23.81,539.53
,,,,,
4377.561,30.43,33.2012,5.4909,36.45,421.76
4379.5122,30.4,39.1098,1.003,36.19,420.87
4380.4878,30.4,36.0915,1.0221,36.52,422.06
4383.4146,30.48,36,-3.9219,36.14,423.99
4380.4878,30.49,35.9817,-8.9684,35.72,429.04
4380.4878,30.36,37.5,-13.9009,35.35,432.42
4377.561,30.41,42.7866,-19.0034,35.95,424.67
4379,30.56,41.1937,-14.0199,36.8,421.03
4379,30.66,42.75,-24.0133,36.83,421.83
4378.5366,30.6,42.75,-29.0111,36.66,422.17
4382.439,30.64,44.8902,-33.9398,36.88,417.91
4376.5854,30.58,44.9634,-39.0709,37,413.62
4378.5366,30.44,45.0732,-43.9486,37.08,409.91
4381.4634,30.3,45.0915,-43.9912,36.74,411.6
,,,,,
4377.561,41.11,31.5,4.6742,60.46,335.2
4381.4634,40.7,31.4085,1.0888,60.77,333.28
4380.4878,40.71,31.3902,-3.9539,60.43,335.42
4379.5122,41.09,34.6463,-9.1662,60.33,335.26
4375.6099,40.55,36.2195,-14.0122,59.4,335.95
4378.5366,40.49,39.2927,-18.9855,59.47,335.25
4380.4878,40.32,39.8963,-24.0046,59.31,334.99
4378.5366,40.21,40.7927,-29.0846,59.07,334.79
4380.4878,40.32,41.0305,-34.0149,60.34,329.95
4380.4878,40.12,41.2134,-38.9973,61.19,327.96
4377.561,40.18,40.2805,-43.997,62.01,324.35
,,,,,
4378.5366,51.1,30,4.7207,84.52,297.61
4385.3657,51.05,30.9329,1.1589,84.43,297.57
4378.5366,51.01,30.1646,-3.9615,84.67,298.98
4382.439,51.48,31.7012,-8.9707,84.92,298.68
4378.5366,51.1,33.9146,-13.9992,84.46,296.94
4378.5366,50.76,35.6159,-19.0015,83.72,296.96
4380.4878,50.82,35.561,-24.0202,84.8,296.29
4386.3413,50.59,36.622,-28.9131,85.05,296.04
4379.5122,50.18,36.3476,-34.0583,84.5,294.96
4378.5366,49.79,35.4329,-38.9646,85.37,292.53
4380.4878,49.92,34.6646,-43.896,86.81,291.05
,,,,,
4382.439,62.2,27.4024,4.7527,110.19,277.13
4382.439,61.39,30.0915,1.0351,109.38,275.8
4378.5366,61.72,29.7256,-3.8963,109.53,276.08
4380.4878,61.24,29.872,-8.9284,108.74,275.56
4377.561,61.5,30.622,-13.9059,108.93,275.92
4378.5366,61.26,29.6707,-18.9398,107.53,277.83
4377.561,60.66,32.7073,-23.9931,107.21,275.85
4378.5366,61.21,32.2866,-28.923,109.64,276.33
4382.439,60.86,30.8049,-33.9493,109.95,274.67
4377.561,59.54,30.311,-38.9306,109.17,276.33
4382.439,58.54,29.6159,-43.9276,108.63,277.44
4379.5122,61.62,28.9207,4.7382,108.85,275.72
4377.561,59.4,29.7622,-38.7927,109.28,277.35
4379.5122,59.28,29.378,-38.955,109.15,277.32
,,,,,
4780.4878,20.14,37.6463,4.3098,8.91,1140.86
4785.3657,20,38.7073,1.0957,9.05,1142.63
4784.3901,20.01,38.4695,1.0221,8.99,1149.3
4780.4878,19.95,40.2805,-3.9482,8.54,1198.15
4777.561,19.88,42.5122,-9.0309,8.61,1195.51
4773.6587,19.74,45.7134,-14.0598,8.55,1209.27
4785.3657,19.72,47.8537,-19.0004,8.49,1214.87
4771.7075,19.78,45.7134,-18.9665,8.28,1246.59
4775.6099,19.77,45.6037,-23.9737,7.53,1366.04
4769.7559,19.82,45.5671,-28.9985,7.07,1456.53
4787.3169,20.11,45.4573,-33.9543,7.02,1465.2
,,,,,
4765.8535,25.33,34.7561,0.9585,20.85,614.68
4788.2925,25.23,34.3354,4.7001,20.22,626.14
4767.8047,25.05,38.2317,-3.8075,20.12,629.62
4779.5122,24.93,39.0915,-8.976,20.19,626.06
4780.4878,24.77,40.5,-13.9703,20.13,629.29
4790.2441,24.56,43.5,-19.0145,19.3,648.73
4780.4878,24.53,46.5,-23.9909,19.22,652.87
4783.4146,24.79,45,-28.9809,18.85,666.91
4774.6343,24.99,45,-33.9737,18.95,668.06
4780.4878,25.09,45,-38.944,18.59,673.18
,,,,,
4778.5366,30.92,33.6585,4.5229,31.99,471.36
4780.4878,30.76,35.25,0.6246,31.83,475.39
4784.3901,30.5,36.2744,-4.1208,31.54,473.65
4779.5122,30.18,36.439,-9.1029,31.57,472.67
4784.3901,29.89,37.3537,-13.9752,31.86,477.95
4784,29.74,40.4813,-19.0266,31.66,471.83
4788.2925,29.85,41.7988,-24.0423,31.46,473.86
4782.439,29.81,44.872,-28.7873,31.32,475.21
4783.4146,29.96,47.8171,-34.003,32.73,461.7
4781.4634,29.94,49.2622,-39.0896,32.69,459.79
4774.6343,29.84,44.8354,-43.9219,32.66,458.67
,,,,,
4784.3901,40.79,31.2073,4.3655,56.22,353.91
4763.9023,41.81,32.0671,1.1353,57.91,350.97
4792.1953,41.27,32.2866,-3.9379,56.92,352.22
4781.4634,40.45,33.4939,-8.9177,56.18,353.84
4787.3169,40.43,33.622,-13.9916,56.66,354.23
4780.4878,40.19,36.7317,-18.9082,56.22,354.14
4788.2925,40.4,38.7073,-24.0385,57.1,351.62
4774.6343,40.06,40.628,-28.9486,57.52,350.75
4772.6831,40.12,41.5061,-34.0221,57.93,348.22
4789.2681,39.79,43.0244,-39.04,57.88,344.58
4783.4146,39.14,43.4634,-44.0172,58.73,340.53
,,,,,
4785.3657,51.89,31.2256,4.3948,81.86,306.66
4782.439,51.41,29.7256,1.0991,81,307.74
4776.5854,51.06,29.8902,-3.997,80.85,310.75
4779.5122,51.22,31.2256,-8.8902,81.29,308.93
4792.1953,50.38,31.8841,-13.9748,80.4,312.57
4771.7075,49.92,34.1524,-18.9924,79.43,310.88
4788.2925,50.78,35.7988,-24.0351,81.96,308.53
4774.6343,50.53,36.3841,-28.9817,82.21,305.94
4770.7319,50.18,36.3476,-33.9455,82.63,308.12
4790.2441,49.74,37.0793,-38.9276,82.63,303.02
4781.4634,49.37,35.4146,-44.0332,83.27,301.82
,,,,,
4766.8291,62.08,28.4268,4.4188,106.08,285.6
4783.4146,62.28,28.939,1.205,106.54,287.53
4775.6099,62.31,29.1585,-4.0168,106.05,286.35
4774.6343,62.04,31.7378,-9.0156,106.65,285.78
4770.7319,61.4,30,-14.0465,106.08,287.03
4766.8291,60.88,30.4939,-19.0373,106.08,286.52
4788.2925,60.67,30.6037,-23.9527,105.95,287.77
4761.9512,60.33,30.128,-28.9085,106.29,289.84
4786.3413,60.29,30.5671,-34.0625,106.62,286.51
4784.3901,59.62,31.811,-38.7873,107.99,283.41
4775.6099,58.17,30.3659,-44.1395,106.7,285.41
,,,,,
5178.5366,19.49,36.8232,4.3205,5.61,1844.47
5179.5122,19.6,39.4573,0.9188,5.58,1842.53
5182,19.69,40.1437,-3.9199,5.27,1933.11
5183.4146,19.73,41.6341,-8.9325,5.11,1978.11
5179.5122,19.55,43.2073,-13.9207,5.08,1999.99
5178.5366,19.54,44.7073,-18.9482,5.06,2003.6
5175.6099,19.57,44.6524,-24.0267,5.2,1968.19
5184.3901,19.64,44.7622,-29.0019,5.14,1980.01
5181.4634,19.78,44.6341,-34.0655,4.85,2109.88
5182.439,19.95,44.3963,-39.0549,4.42,2325.01
,,,,,
5178.5366,24.77,35.872,4.2912,17.03,734.63
5176.5854,24.85,34.9207,1.048,16.88,750.42
5178.5366,24.85,38.1402,-3.9901,16.51,755.18
5179.5122,24.76,40.9024,-8.9367,16.51,755.23
5180.4878,24.52,41.6524,-13.992,16.42,755.48
5179.5122,24.55,43.2073,-19.0061,16.31,762.66
5178.5366,24.64,43.1341,-23.9204,16.98,736.47
5178.5366,24.57,43.2073,-28.963,16.97,735.47
5180.4878,24.6,46.1341,-34.0084,17.5,711.86
