SPEED,IMEP,ANGLE,VVT,TORQUE,BSFC,COV
4800,1302.7,14.80352602,12.03592038,145.9,296.5,0.97
4800,1303.56,14.70368652,23.77053223,145.8,290.46,0.92
4800,1299.04,13.64959898,35.80432072,145.5,297.78,1.24
4800,1300.78,14.7198748,47.84395784,145.7,291.99,1.06
4800,1399.21,11.99963322,0,158.4,329.45,1.53
4800,1401.64,12.99992676,11.8418457,158.1,302.23,1.12
4800,1402.52,12.99992676,23.77475586,158.2,313.56,1.12
4800,1401.78,12.99633216,35.74673562,157.9,307.16,1.23
4800,1402,14,47.80817195,158.1,300.15,1.01
4800,1501.97,12.97943564,0,171.1,318.93,1.09
4800,1500.43,13,11.80864877,170.3,316.01,1.44
4800,1501.51,12.99941315,23.81133852,170.4,305.79,1.11
4800,1504.14,11.99933979,35.84180604,170.1,313.46,1.03
4800,1501.09,13,47.85869141,171,313.03,1.14
4800,1607.4,10.61499902,0,184.1,340.27,1.35
4800,1609.54,11.38417969,11.90950928,183.5,326.27,1.29
4800,1605.49,11.33861502,23.79293818,182.8,323.29,1.2
4800,1603.74,11.15092773,35.86895752,182.2,320.87,1.21
4800,1602.51,11.58587637,47.82794161,183.8,335.03,1.73
4800,1704.16,10.04599472,0,195.6,345.05,1.45
4800,1702.32,9.932267214,12.49045139,195.5,343.7,1.52
4800,1704.89,9.9040982,23.74465718,194.9,338.03,1.45
4800,1698.31,8.551879883,35.88344727,195,356.11,1.79
4800,1701.57,8.298339844,47.8814209,196.4,390.18,2.88
4800,1801.9,8.006176758,0,208.8,374.76,1.89
4800,1821.16,7.86250489,12.3081475,209.9,374.56,1.87
4800,1815.9,8.414868164,23.78435059,209.7,373.18,1.96
4800,1814.4,7.777954102,35.83874512,209.9,377.44,2.34
4800,1731.4,9.238574219,47.77994385,200.3,385.24,2.69
5200,1200.71,17.3513302,0,130.9,303.06,0.84
5200,1202.3,16.40744629,11.74161377,130.7,309.5,0.86
5200,1198.95,15.92397461,23.7743042,130.3,309.19,0.88
5200,1200.58,15.88486328,35.79835205,131.2,308.19,0.97
5200,1197.31,15.9484375,47.82937012,131.5,308.58,1.12
5200,1297.86,15.36621094,0,142.6,315.88,1.05
5200,1299.81,16.246875,12.06739502,142.5,305.81,0.82
5200,1300.14,15.75913086,23.78658447,142.6,311.77,0.82
5200,1303.03,13.11811523,35.82741699,143.8,324.27,1.28
5200,1300.51,16.26545383,47.84079128,143.9,314.62,0.93
5200,1402.17,13.02658691,0,155.6,332.68,1.26
5200,1400.49,14.43278809,12.0269043,154.5,317.86,1.06
5200,1396.74,14.45605927,23.79616588,154.3,317.61,1.1
5200,1399.73,12.7361084,35.79665527,156.3,326.87,1.21
5200,1400.8,15.45947266,47.84006348,155.6,319.06,1.01
5200,1499.12,12.15962441,0,168.3,342.09,1.44
5200,1499.69,11.3010498,11.82641602,167.3,344.83,1.44
5200,1499.14,11.31784668,23.78814697,167.5,339.1,1.4
5200,1502.38,11.43122559,35.85743408,168.4,341.24,1.42
5200,1498.37,10.03806152,47.74169922,168.9,370.97,2.5
5200,1604.51,11.80308588,0,180.6,345.53,1.54
5200,1599.21,10.91376953,11.86573486,179.5,348.73,1.39
5200,1599.45,11.15576172,23.74515381,179.9,343.88,1.53
5200,1600.59,10.83137207,35.79702148,180.5,343.42,1.64
5200,1597.31,11.14626465,47.79655762,181,354.18,2.22
5200,1702.48,10.00649414,0,193.2,363.58,1.79
5200,1732.61,9.977112676,11.93636297,195.1,364.42,1.58
5200,1719.94,9.987455986,23.72398279,194.4,363.48,1.72
5200,1690.48,8.978295898,35.76922607,193.4,375.19,2.53
5200,1662.9,10.4795579,47.74350792,189.3,379.06,2.84
5600,1198.33,18.09763791,0,128.5,315.52,0.87
5600,1202.37,15.47189941,11.959021,128.9,327.32,1.02
5600,1202.33,16.50205399,23.80674149,129.5,324.25,0.91
5600,1198.6,16.37983398,35.73521729,129.8,321.84,1.09
5600,1197.34,16.72153756,47.77390209,130.5,320.86,1.11
5600,1299.6,17.2769464,0,141.1,332.38,0.92
5600,1299.83,14.69558105,12.06179199,140.8,341.96,1.07
5600,1297.9,14.97672144,23.76371772,141,339.74,1.3
5600,1298.36,13.15703125,35.81743164,142.4,352.32,1.6
5600,1301.78,13.81599667,47.84198944,143.3,353.03,1.63
5600,1402.45,13.99963322,0,152.8,348.21,1.36
5600,1400.84,13.98300781,11.84527588,152.6,345.44,1.67
5600,1402.85,13.5,23.7602455,153.2,347.22,1.14
5600,1398.56,13.49963322,35.80513987,154.4,339.75,1.4
5600,1401.55,13.9986084,47.84306641,155.9,346.84,1.58
5600,1501.55,13.88456084,0,164.8,350.72,1.27
5600,1497.85,13.02045898,11.934021,164.3,358.01,1.25
5600,1502.16,12.87539063,23.7623291,165.4,347.95,1.21
5600,1500.38,13.3105957,35.83203125,167,343.74,1.5
5600,1495.4,11.87075195,47.80057373,168.5,370.69,2.62
5600,1632.18,12.26968408,0,180.5,363.55,1.61
5600,1632.82,11.73505859,12.17884521,180.2,368.45,1.61
5600,1613.12,11.09311523,23.74313965,179.6,381.16,2.05
5600,1594.34,11.11396484,35.70379639,179.3,377.25,2.19
5600,1557.35,11.60092773,47.54663086,176.5,376.85,2.98
1200,97.67,27.83631651,0.048134292,3.8,1534.62,26.79
1200,166.32,26.5135221,0.044943271,12.2,608.19,0.96
1200,234.83,23.36196694,0.043231612,20.8,442.61,0.74
1200,308.04,21.48547363,0.042028809,29.9,370.71,0.7
1200,393.3,19.99645442,0.045224472,39.9,335.32,0.67
1200,484.13,18.73271484,0.049816895,51.6,300.61,0.61
1200,577.35,17.19378423,0.040456279,63.1,282.35,0.59
1200,648.14,15.75965865,0.034734448,71.3,275.72,0.58
1200,757.74,12.32651115,0.042632531,85.5,264.14,0.74
1200,833.85,9.847900391,0.07644043,94.5,260.38,0.75
1200,885.42,8.346419475,0.07895768,101.4,258.98,0.76
1200,934.01,7.560961914,0.080895996,106.2,261.85,0.73
1200,971.71,6.748361698,0.095559468,110.8,262.23,0.82
1200,1029.44,5.713964844,0.103845215,119.1,257.71,0.99
1200,1053.65,5.174267578,0.098388672,121.8,258.71,0.91
1200,1075.91,4.733349609,0.106591797,124.3,259.14,0.99
1200,1077.96,4.676171875,0.106616211,125,258.12,0.92
2000,95.51,32.0334018,0.011468114,2.1,2703.89,4.57
2000,140.37,30.52640845,0.021102308,8,838.01,1.7
2000,193.45,28.26706768,0.020087539,14.7,543.75,1.16
2000,250.71,26.11740723,0.022241211,21.9,428.97,1.16
2000,314.87,24.65563869,0.016590865,29.9,367.82,1.07
2000,382.63,23.251027,0.015747261,38.4,332.78,0.99
2000,538.42,20.93940728,0.009670872,58,294,0.64
2000,696.92,19.78036972,0.00506162,77.7,273.43,0.64
2000,847.24,15.83949531,0.006553208,96.3,260.9,0.6
2000,959.88,13.0791748,0.00682373,110.1,257.65,0.62
2000,1085.41,10.39487969,0.012959703,124.9,255.03,0.86
2000,1271.46,6.274902344,0.016040039,147.2,257.74,1.28
2000,1344.05,5.308881064,0.013913341,155.5,258.22,1.7
2000,1389.74,4.724691901,0.015062598,160.8,258.58,1.68
2000,1400.21,4.534838867,0.018078613,161.8,258.95,1.71
2000,1401.53,4.440454102,0.02076416,162.1,260.15,1.92
2000,1397.31,4.452124023,0.023815918,161.8,260.04,1.89
2800,137.66,32.18669434,0.068383789,6.1,1055.13,2.17
2800,186.56,30.74782034,0.069124706,12.6,615.34,1.62
2800,235.73,29.12878418,0.07142334,18.9,478.32,1.55
2800,354.73,24.60157473,0.062695618,33.8,356.69,1.17
2800,505.39,23.08619425,0.049381358,52.6,303.58,1.07
2800,689,21.12763672,0.036560059,75.1,274.18,0.92
2800,865.63,18.31806641,0.015100098,96.8,259.59,0.84
2800,993.04,15.5369873,0.000964355,112.3,256.83,1.04
2800,1228.85,10.24587402,0,140.1,258.3,1.52
2800,1353.08,8.112113654,0,154.5,262.35,2.06
2800,1435.43,6.590307617,9.77E-05,164,265.58,2.37
2800,1467.94,6.000927734,7.32E-05,167.9,267.02,2.46
2800,1475.61,5.938964844,9.77E-05,168.6,266.96,2.41
2800,1467.9,5.989192097,0.000354558,167.7,268.32,2.16
3600,117.74,30.44365234,0,1.3,4687.57,3.88
3600,159.92,29.93737793,0,6.9,1024.31,2.44
3600,203.78,29.23334961,0,12.4,658.91,1.85
3600,251.11,28.3905761,0,19,501.08,1.51
3600,310.68,27.2809082,0,26.2,422.4,1.38
3600,447.37,25.3555849,0,43.3,339.7,1.61
3600,628.84,23.10185547,0,66.2,294.58,1.07
3600,850.46,21.95461659,0,93.4,267.68,0.95
3600,1153.66,15.81157227,0.0125,130.5,258.01,1.34
3600,1350.06,12.46296387,0,154.4,257.12,1.92
3600,1538.6,9.591158059,0,178.5,277.07,1.17
3600,1592.93,8.954492188,0,184,277.99,1.37
3600,1619.12,8.377640845,0.000232297,187.4,286.64,1.42
3600,1614.11,8.392504883,0.00012207,187.6,285.93,1.4
4400,140.74,31.07404785,0,2.3,2907.66,3.59
4400,178.45,29.81677246,0,7.3,1035.01,3.09
4400,225.88,28.23891602,0,13.5,659.26,2.29
4400,280.61,27.35686035,0,20.5,507.69,2.18
4400,339.79,26.36514574,0,28.1,427.32,2.75
4400,415.9,25.62536678,0,37.6,374.98,1.46
4400,485.33,25.05778809,0,46.4,344.32,1.51
4400,558.93,24.44245605,0,55.2,322.49,1.42
4400,624.79,23.81882324,0,63.6,307.82,1.44
4400,689.14,23.50907179,0,71.6,295.99,1.3
4400,826.68,23.18691315,0,88.5,278.59,1.22
4400,1028.59,19.59418945,0,112.5,267.08,1.17
4400,1311.3,14.04000391,0,147.9,289.6,1.01
4400,1496.48,9.892825704,0,171.1,301.73,1.47
4400,1590.38,8.745989828,0,182.5,334.23,1.57
4400,1608.77,8.595874023,0,185.6,333.54,1.66
4400,1614.69,8.587109375,0,186.2,332.52,1.57
5600,231,29.33915297,0,10.1,925.2,2.56
5600,287.5,27.89030762,0,17.4,632.31,2.05
5600,345.22,26.29323161,0,24.5,508.38,1.88
5600,403.56,25.13359375,0,31.2,449.77,1.72
5600,459.24,25.24953613,0,38.4,403.31,1.74
5600,512.93,25.24106445,0,45.1,373.78,1.29
5600,633.57,24.43649902,0,59.8,334.76,1.39
5600,769.75,22.83823242,0,76.1,311.85,1.21
5600,926.62,21.44622946,0,96.1,321.65,0.84
5600,1050.78,20.28110329,0,110.9,313.84,0.77
5600,1152.6,19.26956182,0,123.3,320.73,0.87
5600,1331.46,16.1574707,0,144.7,329.65,0.93
5600,1432.15,15.41131162,0,155.5,343.47,1.66
5600,1496.15,13.79887695,0,164.6,367.27,1.33
5600,1545.07,13.0947998,0,170.4,369.62,1.36
5600,1551.1,12.97058105,0,171.1,372.61,1.36
